period,exportImportType,coalRankId,coalRankDescription,countryId,countryDescription,customsDistrictId,customsDistrictDescription,price,quantity,price-units,quantity-units
Q3 2024,Exports,STM,Steam Coal,CA,Canada,TOT,Total,164.77,323655,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,SE_WA,"Seattle, WA",296.81,35660,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,PO_ME,"Portland, ME",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,PE_ND,"Pembina, ND",304.32,2655,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,OTH,Other Ports,77.31,334,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,OG_NY,"Ogdensburg, NY",101.99,72518,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,NO_LA,"New Orleans, LA",108.86,50468,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,MI_MN,"Minneapolis, MN",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,GF_MT,"Great Falls, MT",363.68,140,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,DE_MI,"Detroit, MI",267.62,58592,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,BU_NY,"Buffalo, NY",130.36,39225,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,CA,Canada,BA_MD,"Baltimore, MD",127.62,64063,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,TOT,Total,95.37,401624,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,SA_GA,"Savannah, GA",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,PH_PA,"Philadelphia, PA",339.8,8338,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,NO_VA,"Norfolk, VA",w,202,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,NO_LA,"New Orleans, LA",90.72,121254,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,MO_AL,"Mobile, AL",w,97115,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,MI_FL,"Miami, FL",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,HG_TX,"Houston-Galveston, TX",630.16,109,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,CH_IL,"Chicago, IL",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BR,Brazil,BA_MD,"Baltimore, MD",92.47,174606,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BE,Belgium,TOT,Total,81.65,60627,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BE,Belgium,NO_VA,"Norfolk, VA",w,60627,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BE,Belgium,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BB,Barbados,TOT,Total,,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,BB,Barbados,PH_PA,"Philadelphia, PA",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AU,Australia,TOT,Total,504.45,44,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AU,Australia,SE_WA,"Seattle, WA",493.45,22,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AU,Australia,SA_GA,"Savannah, GA",515.45,22,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AR,Argentina,TOT,Total,,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AR,Argentina,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AR,Argentina,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AR,Argentina,HG_TX,"Houston-Galveston, TX",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AR,Argentina,BA_MD,"Baltimore, MD",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AG,Antigua and Barbuda,TOT,Total,,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,AG,Antigua and Barbuda,MI_FL,"Miami, FL",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,TOT,Total,80.01,13818625,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,TA_FL,"Tampa, FL",2076.86,22,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SE_WA,"Seattle, WA",37.42,2105372,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SA_GA,"Savannah, GA",515.45,22,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SF_CA,"San Francisco, CA",79.36,175961,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SD_CA,"San Diego, CA",2447.67,6,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,PO_ME,"Portland, ME",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,PH_PA,"Philadelphia, PA",143.72,73510,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,PE_ND,"Pembina, ND",304.32,2655,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,OTH,Other Ports,77.31,334,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",101.99,72518,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NO_VA,"Norfolk, VA",w,2209960,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NO_AZ,"Nogales, AZ",633.94,31,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NY_NY,"New York City, NY",369.15,521,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NO_LA,"New Orleans, LA",80.37,3610355,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,MO_AL,"Mobile, AL",w,691254,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,MI_MN,"Minneapolis, MN",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,MI_FL,"Miami, FL",684.65,63,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,LA_CA,"Los Angeles, CA",132.94,296690,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,LA_TX,"Laredo, TX",284.1,2196,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,HG_TX,"Houston-Galveston, TX",173.93,67093,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,GF_MT,"Great Falls, MT",363.68,140,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,EP_TX,"El Paso, TX",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,DE_MI,"Detroit, MI",267.62,58592,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,CL_OH,"Cleveland, OH",2749,2,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,CH_IL,"Chicago, IL",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,BU_NY,"Buffalo, NY",130.36,39225,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,BO_MA,"Boston, MA",,0,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,BA_MD,"Baltimore, MD",85.69,4412043,dollars per short ton,short tons
Q3 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,AN_AK,"Anchorage, AK",287.62,60,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,GB,United Kingdom,TOT,Total,156.54,46297,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,GB,United Kingdom,NO_VA,"Norfolk, VA",w,46297,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,UA,Ukraine,TOT,Total,203.96,166500,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,UA,Ukraine,NO_VA,"Norfolk, VA",w,166500,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,UA,Ukraine,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,TR,Turkey,TOT,Total,174.14,651527,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,TR,Turkey,NO_VA,"Norfolk, VA",w,426532,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,TR,Turkey,MO_AL,"Mobile, AL",w,224995,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,TH,Thailand,TOT,Total,,0,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,TH,Thailand,BA_MD,"Baltimore, MD",,0,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,SE,Sweden,TOT,Total,171.5,151120,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,SE,Sweden,NO_VA,"Norfolk, VA",w,151120,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,ES,Spain,TOT,Total,164.64,228158,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,ES,Spain,NO_VA,"Norfolk, VA",w,228158,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,KR,South Korea (Republic of Korea),TOT,Total,187.43,149998,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,KR,South Korea (Republic of Korea),NO_VA,"Norfolk, VA",w,40869,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,KR,South Korea (Republic of Korea),BA_MD,"Baltimore, MD",197.22,109129,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,ZA,South Africa,TOT,Total,108.86,55116,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,ZA,South Africa,NO_VA,"Norfolk, VA",w,55116,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,SG,Singapore,TOT,Total,250.01,74997,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,SG,Singapore,MO_AL,"Mobile, AL",w,74997,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,RO,Romania,TOT,Total,,0,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,RO,Romania,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,PL,Poland,TOT,Total,184.46,234118,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,PL,Poland,NO_VA,"Norfolk, VA",w,234118,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,PL,Poland,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,PL,Poland,BA_MD,"Baltimore, MD",,0,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,NO,Norway,TOT,Total,386.42,8540,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,NO,Norway,NO_LA,"New Orleans, LA",386.42,8540,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,NL,Netherlands,TOT,Total,162.56,1089872,dollars per short ton,short tons
Q3 2024,Exports,MET,Metallurgical,NL,Netherlands,NO_VA,"Norfolk, VA",w,1007792,dollars per short ton,short tons
Q2 2024,Exports,STM,Steam Coal,CN,China,CL_OH,"Cleveland, OH",312,10,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,MX,Mexico,LA_TX,"Laredo, TX",102.32,9217,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,MX,Mexico,EP_TX,"El Paso, TX",,0,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,MY,Malaysia,TOT,Total,156.26,147064,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,MY,Malaysia,NO_VA,"Norfolk, VA",w,67440,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,MY,Malaysia,NY_NY,"New York City, NY",309.11,28,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,MY,Malaysia,MO_AL,"Mobile, AL",w,79590,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,MY,Malaysia,LA_CA,"Los Angeles, CA",1209,6,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,KE,Kenya,TOT,Total,,0,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,KE,Kenya,HG_TX,"Houston-Galveston, TX",,0,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,KZ,Kazakhstan,TOT,Total,1030.47,30,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,KZ,Kazakhstan,NY_NY,"New York City, NY",1030.47,30,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JO,Jordan,TOT,Total,228.03,132,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JO,Jordan,HG_TX,"Houston-Galveston, TX",228.03,132,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,TOT,Total,129.99,2180461,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,SE_WA,"Seattle, WA",31.75,845273,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,SF_CA,"San Francisco, CA",72.57,72753,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,PH_PA,"Philadelphia, PA",,0,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,NO_VA,"Norfolk, VA",w,552910,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,MO_AL,"Mobile, AL",w,250396,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,LA_CA,"Los Angeles, CA",156.73,165026,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,BO_MA,"Boston, MA",,0,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,JP,Japan,BA_MD,"Baltimore, MD",186.46,294103,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,IT,Italy,TOT,Total,201.4,386096,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,IT,Italy,NO_VA,"Norfolk, VA",w,277602,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,IT,Italy,MO_AL,"Mobile, AL",w,108473,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,IT,Italy,BU_NY,"Buffalo, NY",510,21,dollars per short ton,short tons
Q2 2024,Exports,TOT,All,IL,Israel,TOT,Total,381.04,300,dollars per short ton,short tons
